Ticker,Buy_Score,Sell_Score,Net_Bias,Bias_Tier,Combined_Signal,Buy_Tier,Sell_Tier,Buy_Delta,Sell_Delta,Scenario_Num,Scenario_Signal,Scenario_Thai,Scenario_Icon,Scenario_Action,Scenario_Zone,Scenario_Cond,Scenario_Detail,Buy_D1,Sell_D1,Buy_D2,Sell_D2,Buy_D3,Sell_D3,Buy_D4,Sell_D4,Buy_D5,Sell_D5,Buy_D6,Sell_D6,Price,Pivot_Position,Pivot_D1_PP,Pivot_D1_R1,Pivot_D1_R2,Pivot_D1_S1,Pivot_D1_S2,Base_Date_1,Base_Date_2,As_Of_Running
GOLD,57.04,57.39,-0.35,Neutral →,Tug of War,Neutral →,Neutral →,-18.54,29.22,11,Tug of War,ชักเย่อ — ทั้งสองฝั่งมีแรง,⚔️,HOLD,CONFLICT,Buy≥55 & Sell≥55 & |Net|<20,ทั้ง Buy และ Sell momentum สูงพอกัน → ตลาดกำลังตัดสินใจ รอให้ฝั่งใดฝั่งหนึ่งชนะก่อน,7.97,92.03,95.9,97.26,80.0,65.0,65.0,35.0,40.0,70.0,25.0,100.0,4491.9,PP-R1,4480.93,4511.77,4531.63,4461.07,4430.23,2026-05-28,2026-06-03,04/06/2026 05:24 UTC
