Rank,Ticker,Side,Net_Score_Avg,Gross_Score_Avg,Net_Score_BD1,Net_Score_BD2,Score_Delta,Tier,D1_ReturnRank,D2_VolumeRank,D3_RSI,D4_MA,D5_DirVol,D6_External,D6_Raw,Vol_Ratio,Penalty_Scaled,WP_Return_Pct,WP_Volume_Pct,Ret_1Y_Pct,Ret_6M_Pct,Ret_3M_Pct,Ret_1M_Pct,Ret_1W_Pct,RSI_Value,MA50,MA200,Price,Death_Cross,Golden_Cross,Volatility_Pct,Penalty_Total,Penalty_Reversal,Penalty_GoldenCross,Warning_Flags,DXY_1M_Pct,VIX_Level,DXY_Signal,VIX_Signal,Z_Score_50d,Z_Score_100d,Z_Score_200d,Z_Zone,Z_Signal,Z_Regime,Z_Delta_5d,Base_Date_1,Base_Date_2,As_Of_Running,Exhaust_Scenario,Exhaust_Action,Net_5d_Change,Max_10d,Min_10d,D5_Shift_5d
1,GOLD,SELL,33.23,37.78,30.47,36.0,5.53,Weak Sell,68.82,29.46,50,65,20,10.0,-8,0.753,-4.55,31.18,71.63,19.47,-8.89,-2.15,9.9,0.55,79.83,4144.68,4536.43,4407.3,True,False,21.17,-5,-5,0,⚠️ Mild Bullish Reversal (bad for sell),-1.3,15.84,🟢 Not Bearish (gold up + weak $),🟢 Calm Rally (VIX<20 + gold up),2.043,0.243,-0.376,Extended,🟡 Extended (Z≥+2.0),ราคาเหนือ +2.0σ — อาจเริ่มย่อตัว Sell มีน้ำหนักขึ้น,-0.165,2026-08-11,2026-08-18,19/08/2026 23:46 UTC,Sell Recovery,SELL,3.48,38.51,27.81,10
