Ticker,Timeframe,Buy_Score,Sell_Score,Net_Bias,Bias_Tier,Combined_Signal,Buy_Tier,Sell_Tier,Buy_Delta,Sell_Delta,Scenario_Num,Scenario_Signal,Scenario_Thai,Scenario_Icon,Scenario_Action,Scenario_Zone,Scenario_Cond,Scenario_Detail,Buy_D1,Sell_D1,Buy_D2,Sell_D2,Buy_D3,Sell_D3,Buy_D4,Sell_D4,Buy_D5,Sell_D5,Buy_D6,Sell_D6,Price,Pivot_Position,Pivot_D1_PP,Pivot_D1_R1,Pivot_D1_R2,Pivot_D1_S1,Pivot_D1_S2,Base_Date_1,Base_Date_2,As_Of_Running
GOLD_H1,H1,56.52,63.65,-7.13,Neutral →,Tug of War,Neutral →,Moderate Sell ↓,6.84,-9.95,11,Tug of War,ชักเย่อ,⚔️,HOLD,CONFLICT,Buy≥55 & Sell≥55 & |Net|<20,ทั้งสองฝั่งมีแรง → รอให้ฝั่งใดชนะ,48.56,51.44,78.38,85.59,100.0,40.0,35.0,65.0,100.0,10.0,25.0,100.0,4353.8,PP-R1,4320.37,4357.33,4377.67,4300.03,4263.07,2026-06-12 12:00,2026-06-15 13:00,15/06/2026 17:21 UTC
