Rank,Ticker,Side,Timeframe,Net_Score_Avg,Gross_Score_Avg,Net_Score_BD1,Net_Score_BD2,Score_Delta,Tier,D1_ReturnRank,D2_VolumeRank,D3_RSI,D4_MA,D5_Volatility,D6_External,D6_Raw,Penalty_Scaled,WP_Return_Pct,WP_Volume_Pct,Ret_1M_Pct,Ret_2W_Pct,Ret_1W_Pct,Ret_1D_Pct,Ret_4H_Pct,RSI_Value,MA_Short,MA_Long,Price,Death_Cross,Golden_Cross,Volatility_Pct,Penalty_Total,Penalty_Reversal,Penalty_GoldenCross,Warning_Flags,DXY_1M_Pct,VIX_Level,DXY_Signal,VIX_Signal,Base_Date_1,Base_Date_2,As_Of_Running
1,GOLD_H1,SELL,H1,31.21,35.76,21.88,40.55,18.67,Weak Sell,80.58,10,65,70,5,40.0,-2,-4.55,19.42,49.25,0.78,-1.88,-0.63,-1.74,-0.24,47.35,5151.96,5134.71,5094.1,False,True,16.13,-5,0,-5,✨ Golden Cross (bad for sell),2.95,27.29,⚪ Mixed (gold up + strong $),🟢 Fear + Gold Up (VIX 20-30),2026-03-12 04:00,2026-03-13 05:00,13/03/2026 10:00 UTC
