Rank,Ticker,Timeframe,Net_Score_Avg,Gross_Score_Avg,Net_Score_BD1,Net_Score_BD2,Score_Delta,Tier,D1_ReturnRank,D2_VolumeRank,D3_RSI,D4_MA,D5_DirVol,D6_External,D6_Raw,Penalty_Scaled,WP_Return_Pct,WP_Volume_Pct,Ret_1M_Pct,Ret_2W_Pct,Ret_1W_Pct,Ret_1D_Pct,Ret_4H_Pct,RSI_Value,MA_Short,MA_Long,MA_Short_Period,MA_Long_Period,Price,Golden_Cross,Volatility_Pct,Vol_Ratio,Penalty_Total,Penalty_Reversal,Penalty_DeathCross,Warning_Flags,DXY_1M_Pct,VIX_Level,DXY_Signal,VIX_Signal,Base_Date_1,Base_Date_2,As_Of_Running,Pivot_H4_PP,Pivot_H4_R1,Pivot_H4_R2,Pivot_H4_R3,Pivot_H4_S1,Pivot_H4_S2,Pivot_H4_S3,Pivot_H4_H,Pivot_H4_L,Pivot_H4_C,Pivot_H4_Date,Pivot_D1_PP,Pivot_D1_R1,Pivot_D1_R2,Pivot_D1_R3,Pivot_D1_S1,Pivot_D1_S2,Pivot_D1_S3,Pivot_D1_H,Pivot_D1_L,Pivot_D1_C,Pivot_D1_Date,Pivot_W1_PP,Pivot_W1_R1,Pivot_W1_R2,Pivot_W1_R3,Pivot_W1_S1,Pivot_W1_S2,Pivot_W1_S3,Pivot_W1_H,Pivot_W1_L,Pivot_W1_C,Pivot_W1_Date,Confluence_Zones,Confluence_Count,Pivot_Position,ATR_14d,UPZ_Count,UPZ_1_Label,UPZ_1_Price,UPZ_1_Sources,UPZ_1_Confluence,UPZ_1_DistPts,UPZ_1_DistPct,UPZ_2_Label,UPZ_2_Price,UPZ_2_Sources,UPZ_2_Confluence,UPZ_2_DistPts,UPZ_2_DistPct,UPZ_3_Label,UPZ_3_Price,UPZ_3_Sources,UPZ_3_Confluence,UPZ_3_DistPts,UPZ_3_DistPct,UPZ_4_Label,UPZ_4_Price,UPZ_4_Sources,UPZ_4_Confluence,UPZ_4_DistPts,UPZ_4_DistPct,UPZ_5_Label,UPZ_5_Price,UPZ_5_Sources,UPZ_5_Confluence,UPZ_5_DistPts,UPZ_5_DistPct,UPZ_6_Label,UPZ_6_Price,UPZ_6_Sources,UPZ_6_Confluence,UPZ_6_DistPts,UPZ_6_DistPct,UPZ_7_Label,UPZ_7_Price,UPZ_7_Sources,UPZ_7_Confluence,UPZ_7_DistPts,UPZ_7_DistPct,Z_Score_50d,Z_Score_100d,Z_Score_200d,Z_Zone,Z_Signal,Z_Regime,Z_Delta_5d,Exhaust_Scenario,Exhaust_Action,Net_5d_Change,Max_10d,Min_10d,D5_Shift_5d
1,GOLD_H1,H1,70.92,73.19,55.45,86.39,30.94,Moderate ↑,83.68,69.64,100,100,100,65.0,3,0.0,83.68,69.64,0.0,2.1,2.89,1.28,0.72,67.91,4102.81,4080.11,120,480,4139.4,True,14.24,0.487,0,0,0,None,-0.87,15.86,🔵 Normal (gold up + weak $),⚪ Calm Rally (VIX<20 + gold up),2026-08-03 09:00,2026-08-04 10:00,04/08/2026 14:34 UTC,4125.1,4148.8,4165.5,4189.2,4108.4,4084.7,4068.0,4141.8,4101.4,4132.1,2026-08-04 04:00:00,4114.17,4123.73,4134.67,4144.23,4103.23,4093.67,4082.73,4125.1,4104.6,4112.8,2026-08-03,4101.3,4189.4,4258.8,4346.9,4031.9,3943.8,3874.4,4170.7,4013.2,4120.0,2026-08-02,~4075.36|H4 S3(4068.0)+D1 S3(4082.73)|Support;~4089.18|H4 S2(4084.7)+D1 S2(4093.67)|Support;~4106.77|W1 PP(4101.3)+D1 S1(4103.23)+H4 S1(4108.4)+D1 PP(4114.17)|Support,6,R2-R3,60.84,7,BREAKOUT,4259.93,ATR +2 + W1 R2,2,120.53,2.91,BULL TARGET,4194.82,ATR +1 + W1 R1,4,55.42,1.34,RESISTANCE,4157.15,H4 R2 + H4 R1,5,17.75,0.43,SUPPORT,4122.99,D1 R2 + MA50 + H4 PP + D1 R1 + D1 PP + H4 S1,10,-16.41,-0.4,BEAR TARGET,4092.29,D1 S1 + W1 PP + D1 S2 + H4 S2 + ATR -1,7,-47.11,-1.14,DEEP MEAN,4024.82,W1 S1 + ATR -2,2,-114.58,-2.77,SUPPORT,3943.8,W1 S2,1,-195.6,-4.73,-0.408,-1.037,-0.858,Normal,🟢 Normal,ราคาอยู่ในกรอบปกติ (-1.5σ ถึง +2.0σ) — momentum score ใช้ได้ตามปกติ,0.713,Bear Exhaustion,BUY,56.83,86.39,14.07,0
