Ticker,Timeframe,Buy_Score,Sell_Score,Net_Bias,Bias_Tier,Combined_Signal,Buy_Tier,Sell_Tier,Buy_Delta,Sell_Delta,Scenario_Num,Scenario_Signal,Scenario_Thai,Scenario_Icon,Scenario_Action,Scenario_Zone,Scenario_Cond,Scenario_Detail,Buy_D1,Sell_D1,Buy_D2,Sell_D2,Buy_D3,Sell_D3,Buy_D4,Sell_D4,Buy_D5,Sell_D5,Buy_D6,Sell_D6,Price,Pivot_Position,Pivot_D1_PP,Pivot_D1_R1,Pivot_D1_R2,Pivot_D1_S1,Pivot_D1_S2,Base_Date_1,Base_Date_2,As_Of_Running
GOLD_H1,H1,39.68,62.74,-23.06,Lean Bearish ↘,Bearish Dominant,Weak ↓,Moderate Sell ↓,-30.46,35.32,7,Bearish Continuation,ขาลงต่อเนื่อง,🔻,SELL,BEARISH,Price<S1 & Sell≥60 & Buy<45 & Net≤-20,ราคาใต้ S1 + Sell แข็ง → ขาลงยังไม่จบ,14.26,85.74,37.42,53.96,30.0,100.0,30.0,70.0,10.0,100.0,25.0,100.0,4582.3,S2-S1,4632.87,4653.13,4690.37,4595.63,4575.37,2026-05-14 02:00,2026-05-15 03:00,15/05/2026 07:56 UTC
