Rank,Ticker,Side,Timeframe,Net_Score_Avg,Gross_Score_Avg,Net_Score_BD1,Net_Score_BD2,Score_Delta,Tier,D1_ReturnRank,D2_VolumeRank,D3_RSI,D4_MA,D5_Volatility,D6_External,D6_Raw,Penalty_Scaled,WP_Return_Pct,WP_Volume_Pct,Ret_1M_Pct,Ret_2W_Pct,Ret_1W_Pct,Ret_1D_Pct,Ret_4H_Pct,RSI_Value,MA_Short,MA_Long,Price,Death_Cross,Golden_Cross,Volatility_Pct,Penalty_Total,Penalty_Reversal,Penalty_GoldenCross,Warning_Flags,DXY_1M_Pct,VIX_Level,DXY_Signal,VIX_Signal,Base_Date_1,Base_Date_2,As_Of_Running
1,GOLD_H1,SELL,H1,32.36,36.9,28.83,35.89,7.05,Weak Sell,77.58,10,40,70,5,40.0,-2,-4.55,22.42,49.28,0.71,-1.95,-0.57,-1.72,0.18,57.27,5151.5,5134.78,5098.9,False,True,15.85,-5,0,-5,✨ Golden Cross (bad for sell),2.95,27.29,⚪ Mixed (gold up + strong $),🟢 Fear + Gold Up (VIX 20-30),2026-03-12 06:00,2026-03-13 07:00,13/03/2026 11:46 UTC
