Rank,Ticker,Side,Timeframe,Net_Score_Avg,Gross_Score_Avg,Net_Score_BD1,Net_Score_BD2,Score_Delta,Tier,D1_ReturnRank,D2_VolumeRank,D3_RSI,D4_MA,D5_Volatility,D6_External,D6_Raw,Penalty_Scaled,WP_Return_Pct,WP_Volume_Pct,Ret_1M_Pct,Ret_2W_Pct,Ret_1W_Pct,Ret_1D_Pct,Ret_4H_Pct,RSI_Value,MA_Short,MA_Long,Price,Death_Cross,Golden_Cross,Volatility_Pct,Penalty_Total,Penalty_Reversal,Penalty_GoldenCross,Warning_Flags,DXY_1M_Pct,VIX_Level,DXY_Signal,VIX_Signal,Base_Date_1,Base_Date_2,As_Of_Running
1,GOLD_H1,SELL,H1,27.7,32.24,28.84,26.56,-2.28,No Sell Signal,66.63,10,65,0,5,40.0,-2,-4.55,33.37,37.48,3.27,-0.17,-0.28,-0.59,0.33,47.58,5152.67,5131.86,5175.1,False,True,19.26,-5,0,-5,✨✨ Golden Cross + Above MAs (bad for sell),2.65,24.23,⚪ Mixed (gold up + strong $),🟢 Fear + Gold Up (VIX 20-30),2026-03-11 02:00,2026-03-12 03:00,12/03/2026 15:07 UTC
