Rank,Ticker,Net_Score_Avg,Gross_Score_Avg,Net_Score_BD1,Net_Score_BD2,Score_Delta,Tier,D1_ReturnRank,D2_VolumeRank,D3_RSI,D4_MA,D5_Volatility,WP_Return_Pct,WP_Volume_Pct,Ret_1Y_Pct,Ret_6M_Pct,Ret_3M_Pct,Ret_1M_Pct,Ret_1W_Pct,RSI_Value,MA50,MA200,Price,Golden_Cross,Volatility_Pct,Penalty_Total,Penalty_Reversal,Penalty_DeathCross,Warning_Flags,News_Top20,Base_Date_1,Base_Date_2,As_Of_Running
1,GOLD,87.01,87.01,83.34,90.67,7.33,Very Strong ↑↑,17.3,15.37,20,20,18,86.51,76.83,78.5,46.33,22.51,12.36,-0.24,54.89,4815.27,3962.89,5193.7,True,28.63,0,0,0,None,FALSE,2026-02-25,2026-03-04,05/03/2026 02:46 UTC
