Rank,Ticker,Net_Score_Avg,Gross_Score_Avg,Net_Score_BD1,Net_Score_BD2,Score_Delta,Tier,D1_ReturnRank,D2_VolumeRank,D3_RSI,D4_MA,D5_Volatility,D6_External,D6_Raw,Penalty_Scaled,WP_Return_Pct,WP_Volume_Pct,Ret_1Y_Pct,Ret_6M_Pct,Ret_3M_Pct,Ret_1M_Pct,Ret_1W_Pct,RSI_Value,MA50,MA200,Price,Golden_Cross,Volatility_Pct,Vol_Ratio,Penalty_Total,Penalty_Reversal,Penalty_DeathCross,Warning_Flags,DXY_1M_Pct,VIX_Level,DXY_Signal,VIX_Signal,News_Top20,Base_Date_1,Base_Date_2,As_Of_Running,Pivot_D1_PP,Pivot_D1_R1,Pivot_D1_R2,Pivot_D1_R3,Pivot_D1_S1,Pivot_D1_S2,Pivot_D1_S3,Pivot_D1_H,Pivot_D1_L,Pivot_D1_C,Pivot_D1_Date,Pivot_W1_PP,Pivot_W1_R1,Pivot_W1_R2,Pivot_W1_R3,Pivot_W1_S1,Pivot_W1_S2,Pivot_W1_S3,Pivot_W1_H,Pivot_W1_L,Pivot_W1_C,Pivot_W1_Date,Pivot_MN_PP,Pivot_MN_R1,Pivot_MN_R2,Pivot_MN_R3,Pivot_MN_S1,Pivot_MN_S2,Pivot_MN_S3,Pivot_MN_H,Pivot_MN_L,Pivot_MN_C,Pivot_MN_Date,Confluence_Zones,Confluence_Count,Pivot_Position,ATR_14d,UPZ_Count,UPZ_1_Label,UPZ_1_Price,UPZ_1_Sources,UPZ_1_Confluence,UPZ_1_DistPts,UPZ_1_DistPct,UPZ_2_Label,UPZ_2_Price,UPZ_2_Sources,UPZ_2_Confluence,UPZ_2_DistPts,UPZ_2_DistPct,UPZ_3_Label,UPZ_3_Price,UPZ_3_Sources,UPZ_3_Confluence,UPZ_3_DistPts,UPZ_3_DistPct,UPZ_4_Label,UPZ_4_Price,UPZ_4_Sources,UPZ_4_Confluence,UPZ_4_DistPts,UPZ_4_DistPct,UPZ_5_Label,UPZ_5_Price,UPZ_5_Sources,UPZ_5_Confluence,UPZ_5_DistPts,UPZ_5_DistPct,UPZ_6_Label,UPZ_6_Price,UPZ_6_Sources,UPZ_6_Confluence,UPZ_6_DistPts,UPZ_6_DistPct,UPZ_7_Label,UPZ_7_Price,UPZ_7_Sources,UPZ_7_Confluence,UPZ_7_DistPts,UPZ_7_DistPct,UPZ_8_Label,UPZ_8_Price,UPZ_8_Sources,UPZ_8_Confluence,UPZ_8_DistPts,UPZ_8_DistPct,UPZ_9_Label,UPZ_9_Price,UPZ_9_Sources,UPZ_9_Confluence,UPZ_9_DistPts,UPZ_9_DistPct,UPZ_10_Label,UPZ_10_Price,UPZ_10_Sources,UPZ_10_Confluence,UPZ_10_DistPts,UPZ_10_DistPct,Z_Score_50d,Z_Score_100d,Z_Score_200d,Z_Zone,Z_Signal,Z_Regime,Z_Delta_5d,Exhaust_Scenario,Exhaust_Action,Net_5d_Change,Max_10d,Min_10d,D5_Shift_5d
1,GOLD,61.46,66.01,64.06,58.86,-5.2,Moderate ↑,27.91,82.55,100,35,70,65.0,3,-4.55,27.91,82.55,16.18,-4.64,3.6,9.71,-4.7,60.29,4249.55,4557.14,4493.2,False,19.99,0.902,-5,0,-5,💀 Death Cross,-0.34,14.92,🔵 Normal (gold up + weak $),⚪ Calm Rally (VIX<20 + gold up),FALSE,2026-08-25,2026-08-31,01/09/2026 05:32 UTC,4496.3,4507.4,4521.6,4532.7,4482.1,4471.0,4456.8,4510.5,4485.2,4493.2,2026-08-31,4576.57,4678.13,4856.57,4958.13,4398.13,4296.57,4118.13,4755.0,4475.0,4499.7,2026-08-30,4080.0,4183.2,4317.3,4420.5,3945.9,3842.7,3708.6,4214.1,3976.8,4049.1,2026-07-31,None,0,S1-PP,76.98,9,RESISTANCE,4856.57,W1 R2,1,363.37,8.09,BREAKOUT,4662.65,W1 R1 + ATR +2,2,169.45,3.77,BULL TARGET,4567.96,W1 PP + ATR +1 + MA200,3,74.76,1.66,RESISTANCE,4508.43,D1 R2 + D1 R1 + D1 PP,3,15.23,0.34,SUPPORT,4476.55,D1 S1 + D1 S2,2,-16.65,-0.37,BEAR TARGET,4407.18,ATR -1 + W1 S1,2,-86.02,-1.91,DEEP MEAN,4328.27,ATR -2 + MN R2,2,-164.93,-3.67,SUPPORT,4296.57,W1 S2,1,-196.63,-4.38,PULLBACK,4249.55,MA50,1,-243.65,-5.42,,,,,,,1.064,0.659,-0.19,Normal,🟢 Normal,ราคาอยู่ในกรอบปกติ (-1.5σ ถึง +2.0σ) — momentum score ใช้ได้ตามปกติ,-1.362,None,,-5.2,64.3,58.86,-30
