Rank,Ticker,Side,Timeframe,Net_Score_Avg,Gross_Score_Avg,Net_Score_BD1,Net_Score_BD2,Score_Delta,Tier,D1_ReturnRank,D2_VolumeRank,D3_RSI,D4_MA,D5_DirVol,D6_External,D6_Raw,Vol_Ratio,Penalty_Scaled,WP_Return_Pct,WP_Volume_Pct,Ret_1M_Pct,Ret_2W_Pct,Ret_1W_Pct,Ret_1D_Pct,Ret_4H_Pct,RSI_Value,MA_Short,MA_Long,Price,Death_Cross,Golden_Cross,Volatility_Pct,Penalty_Total,Penalty_Reversal,Penalty_GoldenCross,Warning_Flags,DXY_1M_Pct,VIX_Level,DXY_Signal,VIX_Signal,Base_Date_1,Base_Date_2,As_Of_Running,Z_Score_50d,Z_Score_100d,Z_Score_200d,Z_Zone,Z_Signal,Z_Regime,Z_Delta_5d,Exhaust_Scenario,Exhaust_Action,Net_5d_Change,Max_10d,Min_10d,D5_Shift_5d
1,GOLD_H1,SELL,H1,42.85,45.12,32.44,53.26,20.82,Weak Sell,34.67,59.87,100,30,10,85.0,7,0.47,0.0,65.33,23.63,-3.09,-0.06,1.08,-1.01,-0.46,25.09,4053.65,4071.29,4079.4,True,False,23.7,0,0,0,None,-0.31,16.64,🟠 Gold Weakness (gold down despite weak $),🔴 No Safe-Haven (VIX<20 + gold down),2026-07-22 06:00,2026-07-23 07:00,23/07/2026 11:53 UTC,-0.954,-1.349,-0.937,Normal,⚪ Normal,ราคาอยู่ในกรอบปกติ (-1.5σ ถึง +2.0σ) — sell score ใช้ได้ตามปกติ,0.416,Sell Recovery,SELL,6.61,93.02,35.06,0
