Rank,Ticker,Net_Score_Avg,Gross_Score_Avg,Net_Score_BD1,Net_Score_BD2,Score_Delta,Tier,D1_ReturnRank,D2_VolumeRank,D3_RSI,D4_MA,D5_Volatility,D6_External,D6_Raw,Penalty_Scaled,WP_Return_Pct,WP_Volume_Pct,Ret_1Y_Pct,Ret_6M_Pct,Ret_3M_Pct,Ret_1M_Pct,Ret_1W_Pct,RSI_Value,MA50,MA200,Price,Golden_Cross,Volatility_Pct,Vol_Ratio,Penalty_Total,Penalty_Reversal,Penalty_DeathCross,Warning_Flags,DXY_1M_Pct,VIX_Level,DXY_Signal,VIX_Signal,News_Top20,Base_Date_1,Base_Date_2,As_Of_Running,Pivot_D1_PP,Pivot_D1_R1,Pivot_D1_R2,Pivot_D1_R3,Pivot_D1_S1,Pivot_D1_S2,Pivot_D1_S3,Pivot_D1_H,Pivot_D1_L,Pivot_D1_C,Pivot_D1_Date,Pivot_W1_PP,Pivot_W1_R1,Pivot_W1_R2,Pivot_W1_R3,Pivot_W1_S1,Pivot_W1_S2,Pivot_W1_S3,Pivot_W1_H,Pivot_W1_L,Pivot_W1_C,Pivot_W1_Date,Pivot_MN_PP,Pivot_MN_R1,Pivot_MN_R2,Pivot_MN_R3,Pivot_MN_S1,Pivot_MN_S2,Pivot_MN_S3,Pivot_MN_H,Pivot_MN_L,Pivot_MN_C,Pivot_MN_Date,Confluence_Zones,Confluence_Count,Pivot_Position,ATR_14d,UPZ_Count,UPZ_1_Label,UPZ_1_Price,UPZ_1_Sources,UPZ_1_Confluence,UPZ_1_DistPts,UPZ_1_DistPct,UPZ_2_Label,UPZ_2_Price,UPZ_2_Sources,UPZ_2_Confluence,UPZ_2_DistPts,UPZ_2_DistPct,UPZ_3_Label,UPZ_3_Price,UPZ_3_Sources,UPZ_3_Confluence,UPZ_3_DistPts,UPZ_3_DistPct,UPZ_4_Label,UPZ_4_Price,UPZ_4_Sources,UPZ_4_Confluence,UPZ_4_DistPts,UPZ_4_DistPct,UPZ_5_Label,UPZ_5_Price,UPZ_5_Sources,UPZ_5_Confluence,UPZ_5_DistPts,UPZ_5_DistPct,UPZ_6_Label,UPZ_6_Price,UPZ_6_Sources,UPZ_6_Confluence,UPZ_6_DistPts,UPZ_6_DistPct,UPZ_7_Label,UPZ_7_Price,UPZ_7_Sources,UPZ_7_Confluence,UPZ_7_DistPts,UPZ_7_DistPct,UPZ_8_Label,UPZ_8_Price,UPZ_8_Sources,UPZ_8_Confluence,UPZ_8_DistPts,UPZ_8_DistPct,UPZ_9_Label,UPZ_9_Price,UPZ_9_Sources,UPZ_9_Confluence,UPZ_9_DistPts,UPZ_9_DistPct,UPZ_10_Label,UPZ_10_Price,UPZ_10_Sources,UPZ_10_Confluence,UPZ_10_DistPts,UPZ_10_DistPct,Z_Score_50d,Z_Score_100d,Z_Score_200d,Z_Zone,Z_Signal,Z_Regime,Z_Delta_5d,Exhaust_Scenario,Exhaust_Action,Net_5d_Change,Max_10d,Min_10d,D5_Shift_5d
1,GOLD,30.23,37.04,25.36,35.09,9.73,Weak ↓,5.62,97.19,60,30,20,25.0,-5,-4.55,5.62,97.19,26.61,-3.0,-7.7,-5.74,-2.02,34.4,4578.11,4493.59,4238.8,True,19.97,1.625,-5,-5,0,⚠️ Mild Reversal,0.81,17.68,🔴 Headwind (gold down + strong $),⚪ Calm Drift (VIX<20 + gold down),FALSE,2026-06-07,2026-06-12,13/06/2026 05:07 UTC,4232.57,4274.03,4309.27,4350.73,4197.33,4155.87,4120.63,4267.8,4191.1,4238.8,2026-06-12,4392.27,4460.93,4595.47,4664.13,4257.73,4189.07,4054.53,4526.8,4323.6,4326.4,2026-06-07,4604.6,4738.2,4917.0,5050.6,4425.8,4292.2,4113.4,4783.4,4471.0,4559.4,2026-05-31,~4600.03|MN PP(4604.60)+W1 R2(4595.47)|Resistance;~4300.74|D1 R2(4309.27)+MN S2(4292.20)|Mixed;~4265.88|D1 R1(4274.03)+W1 S1(4257.73)|Mixed;~4193.20|D1 S1(4197.33)+W1 S2(4189.07)|Support;~4117.01|D1 S3(4120.63)+MN S3(4113.40)|Support,5,PP-R1,86.21,8,RESISTANCE,4592.73,MN PP + W1 R2 + MA50,5,353.93,8.35,RESISTANCE,4477.26,MA200 + W1 R1,2,238.46,5.63,BREAKOUT,4409.77,MN S1 + ATR +2 + W1 PP,3,170.97,4.03,BULL TARGET,4308.83,ATR +1 + D1 R2 + MN S2,5,70.03,1.65,RESISTANCE,4254.78,D1 R1 + W1 S1 + D1 PP,5,15.98,0.38,SUPPORT,4180.76,D1 S1 + W1 S2 + D1 S2,5,-58.04,-1.37,BEAR TARGET,4152.59,ATR -1,3,-86.21,-2.03,DEEP MEAN,4066.37,ATR -2,1,-172.43,-4.07,,,,,,,,,,,,,-2.031,-1.891,-0.64,Extreme Depressed,🟢 Extreme Depressed (Z≤-2.0),ราคาตกเกิน -2.0σ — oversold สุดโต่ง bounce potential สูง,0.332,Bear Exhaustion,BUY,11.4,56.04,23.18,0
