Rank,Ticker,Side,Timeframe,Net_Score_Avg,Gross_Score_Avg,Net_Score_BD1,Net_Score_BD2,Score_Delta,Tier,D1_ReturnRank,D2_VolumeRank,D3_RSI,D4_MA,D5_DirVol,D6_External,D6_Raw,Vol_Ratio,Penalty_Scaled,WP_Return_Pct,WP_Volume_Pct,Ret_1M_Pct,Ret_2W_Pct,Ret_1W_Pct,Ret_1D_Pct,Ret_4H_Pct,RSI_Value,MA_Short,MA_Long,Price,Death_Cross,Golden_Cross,Volatility_Pct,Penalty_Total,Penalty_Reversal,Penalty_GoldenCross,Warning_Flags,DXY_1M_Pct,VIX_Level,DXY_Signal,VIX_Signal,Base_Date_1,Base_Date_2,As_Of_Running,Z_Score_50d,Z_Score_100d,Z_Score_200d,Z_Zone,Z_Signal,Z_Regime,Z_Delta_5d,Exhaust_Scenario,Exhaust_Action,Net_5d_Change,Max_10d,Min_10d,D5_Shift_5d
1,GOLD_H1,SELL,H1,46.37,48.65,52.11,40.64,-11.47,Neutral →,24.9,46.2,85,30,10,75.0,5,0.165,-4.55,75.1,55.54,-6.61,10.63,4.57,2.84,-0.02,31.68,4715.69,4763.98,4809.0,True,False,43.48,-5,-5,0,⚠️ Mild Bullish Reversal (bad for sell),-0.25,25.78,🟠 Gold Weakness (gold down despite weak $),🟠 Fear Not Saving Gold (VIX 20-30 + gold down),2026-04-07 08:00,2026-04-08 09:00,08/04/2026 13:45 UTC,-0.575,0.449,1.117,Normal,⚪ Normal,ราคาอยู่ในกรอบปกติ (-1.5σ ถึง +2.0σ) — sell score ใช้ได้ตามปกติ,0.741,Sell Topping,HOLD,-31.46,96.87,29.92,0
