Rank,Ticker,Net_Score_Avg,Gross_Score_Avg,Net_Score_BD1,Net_Score_BD2,Score_Delta,Tier,D1_ReturnRank,D2_VolumeRank,D3_RSI,D4_MA,D5_Volatility,WP_Return_Pct,WP_Volume_Pct,Ret_1Y_Pct,Ret_6M_Pct,Ret_3M_Pct,Ret_1M_Pct,Ret_1W_Pct,RSI_Value,MA50,MA200,Price,Golden_Cross,Volatility_Pct,Penalty_Total,Penalty_Reversal,Penalty_DeathCross,Warning_Flags,News_Top20,Base_Date_1,Base_Date_2,As_Of_Running
1,GOLD,73.28,73.28,68.69,77.86,9.17,Moderate ↑,18.3,17.56,14,20,8,91.51,87.79,77.18,55.97,27.64,6.03,3.64,70.95,4689.58,3894.45,5204.7,True,54.83,0,0,0,None,FALSE,2026-02-13,2026-02-23,24/02/2026 13:54 UTC
