Rank,Ticker,Net_Score_Avg,Gross_Score_Avg,Net_Score_BD1,Net_Score_BD2,Score_Delta,Tier,D1_ReturnRank,D2_VolumeRank,D3_RSI,D4_MA,D5_Volatility,D6_External,D6_Raw,Penalty_Scaled,WP_Return_Pct,WP_Volume_Pct,Ret_1Y_Pct,Ret_6M_Pct,Ret_3M_Pct,Ret_1M_Pct,Ret_1W_Pct,RSI_Value,MA50,MA200,Price,Golden_Cross,Volatility_Pct,Vol_Ratio,Penalty_Total,Penalty_Reversal,Penalty_DeathCross,Warning_Flags,DXY_1M_Pct,VIX_Level,DXY_Signal,VIX_Signal,News_Top20,Base_Date_1,Base_Date_2,As_Of_Running,Pivot_D1_PP,Pivot_D1_R1,Pivot_D1_R2,Pivot_D1_R3,Pivot_D1_S1,Pivot_D1_S2,Pivot_D1_S3,Pivot_D1_H,Pivot_D1_L,Pivot_D1_C,Pivot_D1_Date,Pivot_W1_PP,Pivot_W1_R1,Pivot_W1_R2,Pivot_W1_R3,Pivot_W1_S1,Pivot_W1_S2,Pivot_W1_S3,Pivot_W1_H,Pivot_W1_L,Pivot_W1_C,Pivot_W1_Date,Pivot_MN_PP,Pivot_MN_R1,Pivot_MN_R2,Pivot_MN_R3,Pivot_MN_S1,Pivot_MN_S2,Pivot_MN_S3,Pivot_MN_H,Pivot_MN_L,Pivot_MN_C,Pivot_MN_Date,Confluence_Zones,Confluence_Count,Pivot_Position,ATR_14d,UPZ_Count,UPZ_1_Label,UPZ_1_Price,UPZ_1_Sources,UPZ_1_Confluence,UPZ_1_DistPts,UPZ_1_DistPct,UPZ_2_Label,UPZ_2_Price,UPZ_2_Sources,UPZ_2_Confluence,UPZ_2_DistPts,UPZ_2_DistPct,UPZ_3_Label,UPZ_3_Price,UPZ_3_Sources,UPZ_3_Confluence,UPZ_3_DistPts,UPZ_3_DistPct,UPZ_4_Label,UPZ_4_Price,UPZ_4_Sources,UPZ_4_Confluence,UPZ_4_DistPts,UPZ_4_DistPct,UPZ_5_Label,UPZ_5_Price,UPZ_5_Sources,UPZ_5_Confluence,UPZ_5_DistPts,UPZ_5_DistPct,UPZ_6_Label,UPZ_6_Price,UPZ_6_Sources,UPZ_6_Confluence,UPZ_6_DistPts,UPZ_6_DistPct,UPZ_7_Label,UPZ_7_Price,UPZ_7_Sources,UPZ_7_Confluence,UPZ_7_DistPts,UPZ_7_DistPct,UPZ_8_Label,UPZ_8_Price,UPZ_8_Sources,UPZ_8_Confluence,UPZ_8_DistPts,UPZ_8_DistPct,UPZ_9_Label,UPZ_9_Price,UPZ_9_Sources,UPZ_9_Confluence,UPZ_9_DistPts,UPZ_9_DistPct,UPZ_10_Label,UPZ_10_Price,UPZ_10_Sources,UPZ_10_Confluence,UPZ_10_DistPts,UPZ_10_DistPct,Z_Score_50d,Z_Score_100d,Z_Score_200d,Z_Zone,Z_Signal,Z_Regime,Z_Delta_5d,Exhaust_Scenario,Exhaust_Action,Net_5d_Change,Max_10d,Min_10d,D5_Shift_5d
1,GOLD,42.37,49.18,44.9,39.83,-5.08,Weak ↓,20.86,87.65,60,35,40,50.0,0,-9.09,20.86,87.65,3.71,-10.34,6.51,-5.25,-1.48,36.5,4325.66,4559.66,4345.2,False,20.31,1.319,-10,-5,-5,⚠️ Mild Reversal | 💀 Death Cross,-0.1,17.1,⚪ Neutral (both down),⚪ Calm Drift (VIX<20 + gold down),FALSE,2026-09-08,2026-09-14,15/09/2026 05:12 UTC,4338.67,4353.53,4361.87,4376.73,4330.33,4315.47,4307.13,4347.0,4323.8,4345.2,2026-09-14,4395.5,4458.0,4543.8,4606.3,4309.7,4247.2,4161.4,4481.3,4333.0,4372.2,2026-09-13,4424.9,4823.3,5153.4,5551.8,4094.8,3696.4,3366.3,4755.0,4026.5,4493.2,2026-08-31,~4386.11|W1 PP(4395.50)+D1 R3(4376.73)|Resistance;~4312.59|D1 S2(4315.47)+W1 S1(4309.70)|Support,2,PP-R1,75.21,10,RESISTANCE,5153.4,MN R2,1,808.2,18.6,RESISTANCE,4551.73,MA200 + W1 R2,2,206.53,4.75,BREAKOUT,4495.61,ATR +2,1,150.41,3.46,BULL TARGET,4434.44,W1 R1 + MN PP + ATR +1,3,89.24,2.05,RESISTANCE,4378.68,W1 PP + D1 R2,4,33.48,0.77,SUPPORT,4337.05,D1 R1 + D1 PP + D1 S1 + MA50,6,-8.15,-0.19,SUPPORT,4312.58,D1 S2 + W1 S1,4,-32.62,-0.75,BEAR TARGET,4258.59,ATR -1 + W1 S2,2,-86.61,-1.99,DEEP MEAN,4194.79,ATR -2,1,-150.41,-3.46,SUPPORT,4094.8,MN S1,1,-250.4,-5.76,0.088,0.177,-0.64,Normal,🟢 Normal,ราคาอยู่ในกรอบปกติ (-1.5σ ถึง +2.0σ) — momentum score ใช้ได้ตามปกติ,-0.41,None,,-5.07,55.67,36.82,-15
