Rank,Ticker,Net_Score_Avg,Gross_Score_Avg,Net_Score_BD1,Net_Score_BD2,Score_Delta,Tier,D1_ReturnRank,D2_VolumeRank,D3_RSI,D4_MA,D5_Volatility,WP_Return_Pct,WP_Volume_Pct,Ret_1Y_Pct,Ret_6M_Pct,Ret_3M_Pct,Ret_1M_Pct,Ret_1W_Pct,RSI_Value,MA50,MA200,Price,Golden_Cross,Volatility_Pct,Penalty_Total,Penalty_Reversal,Penalty_DeathCross,Warning_Flags,News_Top20,Base_Date_1,Base_Date_2,As_Of_Running
1,GOLD,74.91,74.91,66.36,83.46,17.1,Moderate ↑,17.92,17.54,20,20,8,89.62,87.69,74.9,52.79,27.1,3.61,5.59,60.89,4708.76,3903.74,5155.8,True,54.58,0,0,0,None,FALSE,2026-02-17,2026-02-24,25/02/2026 14:37 UTC
