Ticker,Timeframe,Buy_Score,Sell_Score,Net_Bias,Bias_Tier,Combined_Signal,Buy_Tier,Sell_Tier,Buy_Delta,Sell_Delta,Scenario_Num,Scenario_Signal,Scenario_Thai,Scenario_Icon,Scenario_Action,Scenario_Zone,Scenario_Cond,Scenario_Detail,Buy_D1,Sell_D1,Buy_D2,Sell_D2,Buy_D3,Sell_D3,Buy_D4,Sell_D4,Buy_D5,Sell_D5,Buy_D6,Sell_D6,Price,Pivot_Position,Pivot_D1_PP,Pivot_D1_R1,Pivot_D1_R2,Pivot_D1_S1,Pivot_D1_S2,Base_Date_1,Base_Date_2,As_Of_Running
GOLD_H1,H1,55.03,58.23,-3.2,Neutral →,Tug of War,Neutral →,Neutral →,9.84,-8.95,11,Tug of War,ชักเย่อ,⚔️,HOLD,CONFLICT,Buy≥55 & Sell≥55 & |Net|<20,ทั้งสองฝั่งมีแรง → รอให้ฝั่งใดชนะ,61.91,38.09,80.06,86.71,100.0,40.0,35.0,65.0,85.0,20.0,25.0,100.0,4569.9,S1-PP,4579.87,4640.23,4687.47,4532.63,4472.27,2026-05-28 15:00,2026-05-29 16:00,31/05/2026 01:35 UTC
