Rank,Ticker,Net_Score_Avg,Gross_Score_Avg,Net_Score_BD1,Net_Score_BD2,Score_Delta,Tier,D1_ReturnRank,D2_VolumeRank,D3_RSI,D4_MA,D5_Volatility,WP_Return_Pct,WP_Volume_Pct,Ret_1Y_Pct,Ret_6M_Pct,Ret_3M_Pct,Ret_1M_Pct,Ret_1W_Pct,RSI_Value,MA50,MA200,Price,Golden_Cross,Volatility_Pct,Penalty_Total,Penalty_Reversal,Penalty_DeathCross,Warning_Flags,News_Top20,Base_Date_1,Base_Date_2,As_Of_Running
1,GOLD,75.95,75.95,68.69,83.21,14.52,Strong ↑,17.65,17.56,20,20,8,88.27,87.79,72.82,51.97,25.11,5.16,3.19,63.52,4669.62,3885.33,5080.9,True,54.43,0,0,0,,False,2026-02-12,2026-02-20,22/02/2026 09:55 UTC
