Ticker,Buy_Score,Sell_Score,Net_Bias,Bias_Tier,Combined_Signal,Buy_Tier,Sell_Tier,Buy_Delta,Sell_Delta,Scenario_Num,Scenario_Signal,Scenario_Thai,Scenario_Icon,Scenario_Action,Scenario_Zone,Scenario_Cond,Scenario_Detail,Buy_D1,Sell_D1,Buy_D2,Sell_D2,Buy_D3,Sell_D3,Buy_D4,Sell_D4,Buy_D5,Sell_D5,Buy_D6,Sell_D6,Price,Pivot_Position,Pivot_D1_PP,Pivot_D1_R1,Pivot_D1_R2,Pivot_D1_S1,Pivot_D1_S2,Base_Date_1,Base_Date_2,As_Of_Running
GOLD,51.75,67.97,-16.22,Lean Bearish ↘,Lean Bearish,Neutral →,Moderate Sell ↓,12.64,-7.66,14,Cautious Bearish,เอียง bearish แต่ยังไม่ชัด,📉,HOLD,LEAN BEARISH,Sell≥55 & Buy<55 & Net<0 (ไม่ถึง threshold),Sell แข็งกว่า Buy แต่ยังไม่ถึงระดับ bearish ชัดเจน → ระวัง ถ้า Sell เพิ่มขึ้นจะเข้า Bearish Zone,33.09,66.91,100.32,100.21,80.0,65.0,65.0,35.0,55.0,55.0,15.0,90.0,4657.7,S1-PP,4661.07,4695.93,4734.17,4622.83,4587.97,2026-03-29,2026-04-05,06/04/2026 03:48 UTC
